Sampling date(mm/dd/yyyy)	Field	Experiment number	plot number	Ntrt	NAdd(g/m2/yr)	BurnTrt	Species Name	Species Biomass (g/m2)	Maximum plant height (cm)	Median plant height (cm)	Subplot	LastYrNtrtRec
7/20/2015	C	2	23	1	0	0	Rubus sp.	0.19			East	1991
7/20/2015	C	2	23	1	0	0	Schizachyrium scoparium	2.97			East	1991
7/20/2015	C	2	23	1	0	0	Sorghastrum nutans	8.67			East	1991
7/20/2015	C	2	23	1	0	0	Rosa arkansana	15.53			East	1991
7/20/2015	C	2	23	1	0	0	Sorghastrum nutans	48.2			West	2015
7/20/2015	C	2	23	1	0	0	Agropyron repens	36.77			East	1991
7/20/2015	C	2	23	1	0	0	Poa pratensis	77.53			West	2015
7/20/2015	C	2	23	1	0	0	Miscellaneous litter	291.27			West	2015
7/20/2015	C	2	23	1	0	0	Agropyron repens	14.47			West	2015
7/20/2015	C	2	23	1	0	0	Solidago rigida	25.57			West	2015
7/20/2015	C	2	23	1	0	0	Schizachyrium scoparium	15.23			West	2015
7/20/2015	C	2	23	1	0	0	Rosa arkansana	14.07			West	2015
7/20/2015	C	2	23	1	0	0	Equisetum laevigatum	0.6			West	2015
7/20/2015	C	2	23	1	0	0	Carex sp.	5.03			West	2015
7/20/2015	C	2	23	1	0	0	Asclepias tuberosa	7.97			West	2015
7/20/2015	C	2	23	1	0	0	Artemisia ludoviciana	21.9			West	2015
7/20/2015	C	2	24	3	6	0	Poa pratensis	134.67			Whole	1991
7/20/2015	C	2	24	3	6	0	Agropyron repens	16.83			Whole	1991
7/20/2015	C	2	24	3	6	0	Artemisia ludoviciana	55.23			Whole	1991
7/20/2015	C	2	24	3	6	0	Carex sp.	8.07			Whole	1991
7/20/2015	C	2	24	3	6	0	Equisetum laevigatum	17.63			Whole	1991
7/20/2015	C	2	24	3	6	0	Mosses & lichens	0			Whole	1991
7/20/2015	C	2	24	3	6	0	Asclepias syriaca	5.6			Whole	1991
7/20/2015	C	2	24	3	6	0	Tragopogon dubius (major)	2.93			Whole	1991
7/20/2015	C	2	24	3	6	0	Rosa arkansana	36.37			Whole	1991
7/20/2015	C	2	24	3	6	0	Sorghastrum nutans	14.73			Whole	1991
7/20/2015	C	2	24	3	6	0	Physalis virginiana	0.93			Whole	1991
7/20/2015	C	2	24	3	6	0	Ambrosia coronopifolia	0.28			Whole	1991
7/20/2015	C	2	24	3	6	0	Polygala polygama	0.01			Whole	1991
7/20/2015	C	2	24	3	6	0	Miscellaneous litter	313.4			Whole	1991
7/20/2015	C	2	26	7	50	0	Euphorbia corollata	19.53			Whole	1991
7/20/2015	C	2	26	7	50	0	Poa pratensis	134.4			Whole	1991
7/20/2015	C	2	26	7	50	0	Agropyron repens	51.63			Whole	1991
7/20/2015	C	2	26	7	50	0	Carex sp.	2.47			Whole	1991
7/20/2015	C	2	26	7	50	0	Miscellaneous litter	254.13			Whole	1991
7/20/2015	C	2	26	7	50	0	Artemisia ludoviciana	3.47			Whole	1991
7/20/2015	C	2	27	7	50	0	Poa pratensis	20.53			East	2015
7/20/2015	C	2	27	7	50	0	Miscellaneous litter	456			West	1991
7/20/2015	C	2	27	7	50	0	Panicum oligosanthes	1.1			West	1991
7/20/2015	C	2	27	7	50	0	Rubus sp.	0.57			West	1991
7/20/2015	C	2	27	7	50	0	Poa pratensis	90.97			West	1991
7/20/2015	C	2	27	7	50	0	Oenothera biennis	15.87			West	1991
7/20/2015	C	2	27	7	50	0	Urtica dioica	498.03			East	2015
7/20/2015	C	2	27	7	50	0	Miscellaneous litter	517.67			East	2015
7/20/2015	C	2	27	7	50	0	Agropyron repens	68.33			East	2015
7/20/2015	C	2	27	7	50	0	Urtica dioica	182.33			West	1991
7/20/2015	C	2	27	7	50	0	Agropyron repens	181.2			West	1991
7/20/2015	C	2	28	8	80	0	Asclepias syriaca	2.83			East	2015
7/20/2015	C	2	28	8	80	0	Poa pratensis	247.2			West	1991
7/20/2015	C	2	28	8	80	0	Miscellaneous litter	322.23			West	1991
7/20/2015	C	2	28	8	80	0	Agropyron repens	67.5			West	1991
7/20/2015	C	2	28	8	80	0	Carex sp.	0.05			East	2015
7/20/2015	C	2	28	8	80	0	Urtica dioica	133.07			West	1991
7/20/2015	C	2	28	8	80	0	Agropyron repens	21.73			East	2015
7/20/2015	C	2	28	8	80	0	Polygonum convolvulus	0.16			East	2015
7/20/2015	C	2	28	8	80	0	Poa pratensis	8.1			East	2015
7/20/2015	C	2	28	8	80	0	Miscellaneous litter	558.8			East	2015
7/20/2015	C	2	28	8	80	0	Urtica dioica	700.77			East	2015
7/20/2015	C	2	29	2	3	0	Euphorbia corollata	0.06			Whole	1991
7/20/2015	C	2	29	2	3	0	Carex sp.	15.27			Whole	1991
7/20/2015	C	2	29	2	3	0	Agropyron repens	35.67			Whole	1991
7/20/2015	C	2	29	2	3	0	Apocynum cannabinum	0.97			Whole	1991
7/20/2015	C	2	29	2	3	0	Asclepias tuberosa	18.17			Whole	1991
7/20/2015	C	2	29	2	3	0	Miscellaneous litter	230.27			Whole	1991
7/20/2015	C	2	29	2	3	0	Poa pratensis	83.33			Whole	1991
7/20/2015	C	2	29	2	3	0	Rosa arkansana	33.67			Whole	1991
7/20/2015	C	2	29	2	3	0	Artemisia ludoviciana	16.37			Whole	1991
7/20/2015	C	2	29	2	3	0	Rubus sp.	1.27			Whole	1991
7/20/2015	C	2	30	3	6	0	Asclepias syriaca	2.97			Whole	1991
7/20/2015	C	2	30	3	6	0	Carex sp.	36.47			Whole	1991
7/20/2015	C	2	30	3	6	0	Schizachyrium scoparium	17.5			Whole	1991
7/20/2015	C	2	30	3	6	0	Euphorbia corollata	14.33			Whole	1991
7/20/2015	C	2	30	3	6	0	Agropyron repens	77.67			Whole	1991
7/20/2015	C	2	30	3	6	0	Artemisia ludoviciana	25.97			Whole	1991
7/20/2015	C	2	30	3	6	0	Viola pedata	0.63			Whole	1991
7/20/2015	C	2	30	3	6	0	Poa pratensis	48.9			Whole	1991
7/20/2015	C	2	30	3	6	0	Sorghastrum nutans	58.2			Whole	1991
7/20/2015	C	2	30	3	6	0	Miscellaneous litter	358.37			Whole	1991
7/20/2015	C	2	30	3	6	0	Asclepias tuberosa	27.77			Whole	1991
7/20/2015	C	2	32	9	0	0	Aster azureus	1.97			Whole	1991
7/20/2015	C	2	32	9	0	0	Euphorbia corollata	17.57			Whole	1991
7/20/2015	C	2	32	9	0	0	Viola pedata	1.93			Whole	1991
7/20/2015	C	2	32	9	0	0	Artemisia ludoviciana	3.63			Whole	1991
7/20/2015	C	2	32	9	0	0	Carex sp.	9.9			Whole	1991
7/20/2015	C	2	32	9	0	0	Poa pratensis	74			Whole	1991
7/20/2015	C	2	32	9	0	0	Sorghastrum nutans	65.7			Whole	1991
7/20/2015	C	2	32	9	0	0	Schizachyrium scoparium	3.37			Whole	1991
7/20/2015	C	2	32	9	0	0	Miscellaneous litter	229.6			Whole	1991
7/20/2015	C	2	32	9	0	0	Agropyron repens	115.1			Whole	1991
7/20/2015	C	2	33	3	6	0	Apocynum cannabinum	2.7			West	2015
7/20/2015	C	2	33	3	6	0	Artemisia ludoviciana	13.57			East	1991
7/20/2015	C	2	33	3	6	0	Asclepias syriaca	36.1			East	1991
7/20/2015	C	2	33	3	6	0	Euphorbia corollata	5.63			East	1991
7/20/2015	C	2	33	3	6	0	Agropyron repens	142.33			East	1991
7/20/2015	C	2	33	3	6	0	Miscellaneous litter	355.77			East	1991
7/20/2015	C	2	33	3	6	0	Lathyrus venosus	3.8			East	1991
7/20/2015	C	2	33	3	6	0	Poa pratensis	79.67			East	1991
7/20/2015	C	2	33	3	6	0	Agropyron repens	153.7			West	2015
7/20/2015	C	2	33	3	6	0	Artemisia ludoviciana	40.77			West	2015
7/20/2015	C	2	33	3	6	0	Euphorbia corollata	9.43			West	2015
7/20/2015	C	2	33	3	6	0	Miscellaneous litter	414.57			West	2015
7/20/2015	C	2	33	3	6	0	Sorghastrum nutans	31.23			West	2015
7/20/2015	C	2	33	3	6	0	Poa pratensis	98.03			West	2015
7/20/2015	C	2	33	3	6	0	Erigeron canadensis	0.1			West	2015
7/20/2015	C	2	33	3	6	0	Carex sp.	0.93			East	1991
7/20/2015	C	2	34	4	10	0	Sorghastrum nutans	26.83			Whole	1991
7/20/2015	C	2	34	4	10	0	Euphorbia corollata	1.37			Whole	1991
7/20/2015	C	2	34	4	10	0	Agropyron repens	34.83			Whole	1991
7/20/2015	C	2	34	4	10	0	Carex sp.	17.97			Whole	1991
7/20/2015	C	2	34	4	10	0	Artemisia ludoviciana	7.37			Whole	1991
7/20/2015	C	2	34	4	10	0	Miscellaneous litter	186.97			Whole	1991
7/20/2015	C	2	34	4	10	0	Rosa arkansana	8.17			Whole	1991
7/20/2015	C	2	34	4	10	0	Apocynum cannabinum	0.2			Whole	1991
7/20/2015	C	2	34	4	10	0	Poa pratensis	63.93			Whole	1991
7/20/2015	C	2	35	7	50	0	Artemisia ludoviciana	32.43			Whole	1991
7/20/2015	C	2	35	7	50	0	Carex sp.	46.77			Whole	1991
7/20/2015	C	2	35	7	50	0	Miscellaneous litter	358.93			Whole	1991
7/20/2015	C	2	35	7	50	0	Agropyron repens	60.3			Whole	1991
7/20/2015	C	2	35	7	50	0	Asclepias syriaca	12.37			Whole	1991
7/20/2015	C	2	35	7	50	0	Euphorbia corollata	11.8			Whole	1991
7/20/2015	C	2	35	7	50	0	Rosa arkansana	0.4			Whole	1991
7/20/2015	C	2	35	7	50	0	Poa pratensis	97.37			Whole	1991
7/20/2015	C	2	36	3	6	0	Miscellaneous litter	493.6			West	1991
7/20/2015	C	2	36	3	6	0	Rosa arkansana	7.4			East	2015
7/20/2015	C	2	36	3	6	0	Rosa arkansana	3.17			West	1991
7/20/2015	C	2	36	3	6	0	Carex sp.	31.9			West	1991
7/20/2015	C	2	36	3	6	0	Artemisia ludoviciana	43.23			West	1991
7/20/2015	C	2	36	3	6	0	Asclepias syriaca	3.93			West	1991
7/20/2015	C	2	36	3	6	0	Asclepias tuberosa	16.2			West	1991
7/20/2015	C	2	36	3	6	0	Euphorbia corollata	5.9			West	1991
7/20/2015	C	2	36	3	6	0	Poa pratensis	50.23			West	1991
7/20/2015	C	2	36	3	6	0	Agropyron repens	56.9			West	1991
7/20/2015	C	2	36	3	6	0	Tragopogon dubius (major)	2.73			West	1991
7/20/2015	C	2	36	3	6	0	Poa pratensis	85.77			East	2015
7/20/2015	C	2	36	3	6	0	Schizachyrium scoparium	0.08			East	2015
7/20/2015	C	2	36	3	6	0	Euphorbia corollata	28.83			East	2015
7/20/2015	C	2	36	3	6	0	Equisetum laevigatum	18.93			East	2015
7/20/2015	C	2	36	3	6	0	Miscellaneous litter	436.93			East	2015
7/20/2015	C	2	36	3	6	0	Carex sp.	43.57			East	2015
7/20/2015	C	2	36	3	6	0	Asclepias tuberosa	1.77			East	2015
7/20/2015	C	2	36	3	6	0	Asclepias syriaca	4.83			East	2015
7/20/2015	C	2	36	3	6	0	Agropyron repens	97.73			East	2015
7/20/2015	C	2	36	3	6	0	Artemisia ludoviciana	42.4			East	2015
7/20/2015	C	2	37	4	10	0	Erigeron canadensis	0.27			West	2015
7/20/2015	C	2	37	4	10	0	Poa pratensis	59.33			West	2015
7/20/2015	C	2	37	4	10	0	Miscellaneous litter	285.47			West	2015
7/20/2015	C	2	37	4	10	0	Agropyron repens	224.77			West	2015
7/20/2015	C	2	37	4	10	0	Carex sp.	8.5			West	2015
7/20/2015	C	2	37	4	10	0	Lathyrus venosus	0.23			West	2015
7/20/2015	C	2	37	4	10	0	Euphorbia corollata	0.9			West	2015
7/20/2015	C	2	38	2	3	0	Panicum oligosanthes	3.9			East	1991
7/20/2015	C	2	38	2	3	0	Miscellaneous forb	0			East	1991
7/20/2015	C	2	38	2	3	0	Agropyron repens	110.53			East	1991
7/20/2015	C	2	38	2	3	0	Artemisia ludoviciana	14.4			East	1991
7/20/2015	C	2	38	2	3	0	Euphorbia corollata	1.43			East	1991
7/20/2015	C	2	38	2	3	0	Tragopogon dubius (major)	0.47			East	1991
7/20/2015	C	2	38	2	3	0	Poa pratensis	84.3			East	1991
7/20/2015	C	2	38	2	3	0	Miscellaneous litter	127.43			East	1991
7/20/2015	C	2	38	2	3	0	Miscellaneous litter	57.67			West	2015
7/20/2015	C	2	38	2	3	0	Euphorbia corollata	2.37			West	2015
7/20/2015	C	2	38	2	3	0	Carex sp.	4.47			West	2015
7/20/2015	C	2	38	2	3	0	Erigeron canadensis	5.83			West	2015
7/20/2015	C	2	38	2	3	0	miscellaneous forb	0			West	2015
7/20/2015	C	2	38	2	3	0	Poa pratensis	140			West	2015
7/20/2015	C	2	38	2	3	0	Polygonum convolvulus	5.8			West	2015
7/20/2015	C	2	38	2	3	0	Setaria sp.	0.4			West	2015
7/20/2015	C	2	38	2	3	0	Agropyron repens	127.07			West	2015
7/20/2015	C	2	38	2	3	0	Erigeron canadensis	3			East	1991
7/20/2015	C	2	40	9	0	0	Artemisia ludoviciana	16.83			Whole	1991
7/20/2015	C	2	40	9	0	0	Equisetum laevigatum	6.73			Whole	1991
7/20/2015	C	2	40	9	0	0	Carex sp.	7.93			Whole	1991
7/20/2015	C	2	40	9	0	0	Agropyron repens	35.6			Whole	1991
7/20/2015	C	2	40	9	0	0	Euphorbia corollata	11.97			Whole	1991
7/20/2015	C	2	40	9	0	0	Poa pratensis	54.37			Whole	1991
7/20/2015	C	2	40	9	0	0	Sorghastrum nutans	52.57			Whole	1991
7/20/2015	C	2	40	9	0	0	Asclepias syriaca	0.12			Whole	1991
7/20/2015	C	2	40	9	0	0	Lathyrus venosus	3.1			Whole	1991
7/20/2015	C	2	40	9	0	0	Miscellaneous litter	135.9			Whole	1991
7/20/2015	C	2	40	9	0	0	Lithospermum canescens	0.83			Whole	1991
7/20/2015	C	2	40	9	0	0	Schizachyrium scoparium	15.07			Whole	1991
7/20/2015	C	2	41	6	28	0	Panicum oligosanthes	0.8			East	1991
7/20/2015	C	2	41	6	28	0	Artemisia ludoviciana	37.17			East	1991
7/20/2015	C	2	41	6	28	0	Silene antirrhina	0.02			East	1991
7/20/2015	C	2	41	6	28	0	Ambrosia coronopifolia	13.6			East	1991
7/20/2015	C	2	41	6	28	0	Erigeron canadensis	0.13			East	1991
7/20/2015	C	2	41	6	28	0	Poa pratensis	209.67			East	1991
7/20/2015	C	2	41	6	28	0	Polygonum convolvulus	0.46			East	1991
7/20/2015	C	2	41	6	28	0	Agropyron repens	85			East	1991
7/20/2015	C	2	41	6	28	0	Artemisia ludoviciana	0.4			West	2015
7/20/2015	C	2	41	6	28	0	Miscellaneous litter	259.8			West	2015
7/20/2015	C	2	41	6	28	0	Agropyron repens	170.43			West	2015
7/20/2015	C	2	41	6	28	0	Miscellaneous forb	0.6			West	2015
7/20/2015	C	2	41	6	28	0	Poa pratensis	164.57			West	2015
7/20/2015	C	2	41	6	28	0	Polygonum convolvulus	2.23			West	2015
7/20/2015	C	2	41	6	28	0	Miscellaneous litter	191.6			East	1991
7/20/2015	C	2	41	6	28	0	Asclepias sp.	0.11			East	1991
7/20/2015	C	2	42	5	16	0	Poa pratensis	133.93			East	1991
7/20/2015	C	2	42	5	16	0	Oenothera biennis	0.37			East	1991
7/20/2015	C	2	42	5	16	0	Cyperus sp.	0.1			East	1991
7/20/2015	C	2	42	5	16	0	Carex sp.	21.67			East	1991
7/20/2015	C	2	42	5	16	0	Asclepias syriaca	0.57			East	1991
7/20/2015	C	2	42	5	16	0	Artemisia ludoviciana	5.97			East	1991
7/20/2015	C	2	42	5	16	0	Miscellaneous litter	364.4			East	1991
7/20/2015	C	2	42	5	16	0	Polygonum convolvulus	0.15			East	1991
7/20/2015	C	2	42	5	16	0	Rosa arkansana	3.47			West	2015
7/20/2015	C	2	42	5	16	0	Agropyron repens	144.5			East	1991
7/20/2015	C	2	42	5	16	0	Tradescantia occidentalis	20.3			West	2015
7/20/2015	C	2	42	5	16	0	Agropyron repens	274.97			West	2015
7/20/2015	C	2	42	5	16	0	Poa pratensis	185			West	2015
7/20/2015	C	2	42	5	16	0	Cyperus filiculmis	0.53			East	1991
7/20/2015	C	2	42	5	16	0	Setaria sp.	0.43			West	2015
7/20/2015	C	2	42	5	16	0	Asclepias syriaca	26.57			West	2015
7/20/2015	C	2	42	5	16	0	Artemisia ludoviciana	6.97			West	2015
7/20/2015	C	2	42	5	16	0	Miscellaneous litter	790			West	2015
7/20/2015	C	2	43	1	0	0	Poa pratensis	97.1			East	2015
7/20/2015	C	2	43	1	0	0	Carex sp.	16.33			West	1991
7/20/2015	C	2	43	1	0	0	Panicum oligosanthes	0.3			East	2015
7/20/2015	C	2	43	1	0	0	Miscellaneous litter	236.7			East	2015
7/20/2015	C	2	43	1	0	0	Erigeron canadensis	0.57			East	2015
7/20/2015	C	2	43	1	0	0	Artemisia ludoviciana	22.7			East	2015
7/20/2015	C	2	43	1	0	0	Carex sp.	19.6			East	2015
7/20/2015	C	2	43	1	0	0	Euphorbia corollata	8.4			East	2015
7/20/2015	C	2	43	1	0	0	Lathyrus venosus	4.7			East	2015
7/20/2015	C	2	43	1	0	0	Agropyron repens	85.1			West	1991
7/20/2015	C	2	43	1	0	0	Schizachyrium scoparium	3.77			West	1991
7/20/2015	C	2	43	1	0	0	Agropyron repens	107.23			East	2015
7/20/2015	C	2	43	1	0	0	Artemisia ludoviciana	57.47			West	1991
7/20/2015	C	2	43	1	0	0	Asclepias tuberosa	11.13			West	1991
7/20/2015	C	2	43	1	0	0	Euphorbia corollata	2.03			West	1991
7/20/2015	C	2	43	1	0	0	Miscellaneous litter	286.43			West	1991
7/20/2015	C	2	43	1	0	0	Poa pratensis	101.6			West	1991
7/20/2015	C	2	43	1	0	0	Rosa arkansana	12.73			West	1991
7/20/2015	C	2	43	1	0	0	Lathyrus venosus	7.27			West	1991
7/20/2015	C	2	44	3	6	0	Agropyron repens	169.3			West	2015
7/20/2015	C	2	44	3	6	0	Sisyrinchium campestre	0.87			East	1991
7/20/2015	C	2	44	3	6	0	Setaria sp.	2.5			East	1991
7/20/2015	C	2	44	3	6	0	Agropyron repens	138.63			East	1991
7/20/2015	C	2	44	3	6	0	Artemisia ludoviciana	3.87			East	1991
7/20/2015	C	2	44	3	6	0	Carex sp.	2.43			East	1991
7/20/2015	C	2	44	3	6	0	Euphorbia corollata	2.6			East	1991
7/20/2015	C	2	44	3	6	0	Miscellaneous litter	123.63			East	1991
7/20/2015	C	2	44	3	6	0	Schizachyrium scoparium	2.4			East	1991
7/20/2015	C	2	44	3	6	0	Poa pratensis	31.8			East	1991
7/20/2015	C	2	44	3	6	0	Poa pratensis	96.53			West	2015
7/20/2015	C	2	44	3	6	0	Ambrosia coronopifolia	0.01			West	2015
7/20/2015	C	2	44	3	6	0	Miscellaneous litter	97.83			West	2015
7/20/2015	C	2	44	3	6	0	Polygonum convolvulus	0.27			West	2015
7/20/2015	C	2	44	3	6	0	Euphorbia corollata	5.87			West	2015
7/20/2015	C	2	44	3	6	0	Carex sp.	2.33			West	2015
7/20/2015	C	2	45	2	3	0	Asclepias ovalifolia	6.53			Whole	1991
7/20/2015	C	2	45	2	3	0	Miscellaneous litter	268.9			Whole	1991
7/20/2015	C	2	45	2	3	0	Achillea millefolium(lanulosa)	1.7			Whole	1991
7/20/2015	C	2	45	2	3	0	Agropyron repens	128.33			Whole	1991
7/20/2015	C	2	45	2	3	0	Asclepias syriaca	1.97			Whole	1991
7/20/2015	C	2	45	2	3	0	Ambrosia coronopifolia	1.83			Whole	1991
7/20/2015	C	2	45	2	3	0	Carex sp.	51.77			Whole	1991
7/20/2015	C	2	45	2	3	0	Euphorbia corollata	9.97			Whole	1991
7/20/2015	C	2	45	2	3	0	Lathyrus venosus	2.1			Whole	1991
7/20/2015	C	2	45	2	3	0	Panicum oligosanthes	1.37			Whole	1991
7/20/2015	C	2	45	2	3	0	Artemisia ludoviciana	13.03			Whole	1991
7/20/2015	C	2	45	2	3	0	Erigeron canadensis	24.37			Whole	1991
7/20/2015	C	2	45	2	3	0	Poa pratensis	71.53			Whole	1991
7/20/2015	C	2	46	1	0	0	Carex sp.	23.4			Whole	1991
7/20/2015	C	2	46	1	0	0	Achillea millefolium(lanulosa)	2.7			Whole	1991
7/20/2015	C	2	46	1	0	0	Sorghastrum nutans	7.17			Whole	1991
7/20/2015	C	2	46	1	0	0	Miscellaneous litter	100.17			Whole	1991
7/20/2015	C	2	46	1	0	0	Euphorbia corollata	1.7			Whole	1991
7/20/2015	C	2	46	1	0	0	Agropyron repens	32			Whole	1991
7/20/2015	C	2	46	1	0	0	Artemisia ludoviciana	11.1			Whole	1991
7/20/2015	C	2	46	1	0	0	Equisetum laevigatum	1.73			Whole	1991
7/20/2015	C	2	46	1	0	0	Lithospermum canescens	3.43			Whole	1991
7/20/2015	C	2	46	1	0	0	Panicum oligosanthes	0.7			Whole	1991
7/20/2015	C	2	46	1	0	0	Poa pratensis	36.13			Whole	1991
7/20/2015	C	2	46	1	0	0	Schizachyrium scoparium	37.17			Whole	1991
7/20/2015	C	2	46	1	0	0	Lathyrus venosus	1.23			Whole	1991
7/20/2015	C	2	46	1	0	0	Ambrosia coronopifolia	1.67			Whole	1991
7/20/2015	C	2	47	1	0	0	Agropyron repens	9.33			Whole	1991
7/20/2015	C	2	47	1	0	0	Achillea millefolium(lanulosa)	0.2			Whole	1991
7/20/2015	C	2	47	1	0	0	Artemisia ludoviciana	7			Whole	1991
7/20/2015	C	2	47	1	0	0	Apocynum cannabinum	0.7			Whole	1991
7/20/2015	C	2	47	1	0	0	Lathyrus venosus	0.6			Whole	1991
7/20/2015	C	2	47	1	0	0	Carex sp.	14.77			Whole	1991
7/20/2015	C	2	47	1	0	0	Equisetum laevigatum	4.03			Whole	1991
7/20/2015	C	2	47	1	0	0	Euphorbia corollata	2			Whole	1991
7/20/2015	C	2	47	1	0	0	Lithospermum canescens	22.43			Whole	1991
7/20/2015	C	2	47	1	0	0	Viola pedatifida	0.1			Whole	1991
7/20/2015	C	2	47	1	0	0	Sorghastrum nutans	24.93			Whole	1991
7/20/2015	C	2	47	1	0	0	Schizachyrium scoparium	60.7			Whole	1991
7/20/2015	C	2	47	1	0	0	Poa pratensis	88.93			Whole	1991
7/20/2015	C	2	47	1	0	0	Physalis virginiana	0.19			Whole	1991
7/20/2015	C	2	47	1	0	0	Miscellaneous litter	225			Whole	1991
7/20/2015	C	2	47	1	0	0	Stipa spartea	3.23			Whole	1991
7/20/2015	C	2	47	1	0	0	Ambrosia coronopifolia	1.4			Whole	1991
7/20/2015	C	2	48	6	28	0	Miscellaneous litter	302.23			West	1991
7/20/2015	C	2	48	6	28	0	Equisetum laevigatum	14			East	2015
7/20/2015	C	2	48	6	28	0	Lathyrus venosus	0.48			East	2015
7/20/2015	C	2	48	6	28	0	Setaria sp.	0.77			West	1991
7/20/2015	C	2	48	6	28	0	Equisetum laevigatum	9.03			West	1991
7/20/2015	C	2	48	6	28	0	Artemisia ludoviciana	7.53			West	1991
7/20/2015	C	2	48	6	28	0	Apocynum cannabinum	1.73			West	1991
7/20/2015	C	2	48	6	28	0	Agropyron repens	203.47			West	1991
7/20/2015	C	2	48	6	28	0	Chenopodium leptophyllum	0.2			West	1991
7/20/2015	C	2	48	6	28	0	Apocynum cannabinum	1.73			West	1991
7/20/2015	C	2	48	6	28	0	Poa pratensis	286.63			East	2015
7/20/2015	C	2	48	6	28	0	Poa pratensis	15.13			West	1991
7/20/2015	C	2	48	6	28	0	Miscellaneous litter	178.83			East	2015
7/20/2015	C	2	48	6	28	0	Artemisia ludoviciana	2.47			East	2015
7/20/2015	C	2	48	6	28	0	Rumex acetosella	15.5			East	2015
7/20/2015	C	2	48	6	28	0	Agropyron repens	221.73			East	2015
7/20/2015	C	2	48	6	28	0	Carex sp.	0.27			East	2015
7/20/2015	C	2	49	2	3	0	Miscellaneous litter	342.47			East	1991
7/20/2015	C	2	49	2	3	0	Euphorbia corollata	0.05			East	1991
7/20/2015	C	2	49	2	3	0	Erigeron canadensis	12.57			West	2015
7/20/2015	C	2	49	2	3	0	Carex sp.	37.37			East	1991
7/20/2015	C	2	49	2	3	0	Asclepias syriaca	0.5			West	2015
7/20/2015	C	2	49	2	3	0	Andropogon gerardi	2.53			East	1991
7/20/2015	C	2	49	2	3	0	Agropyron repens	86.9			East	1991
7/20/2015	C	2	49	2	3	0	Artemisia ludoviciana	24.6			East	1991
7/20/2015	C	2	49	2	3	0	Carex sp.	16.67			West	2015
7/20/2015	C	2	49	2	3	0	Lathyrus venosus	4.57			West	2015
7/20/2015	C	2	49	2	3	0	Agropyron repens	123.47			West	2015
7/20/2015	C	2	49	2	3	0	Achillea millefolium(lanulosa)	9.23			East	1991
7/20/2015	C	2	49	2	3	0	Artemisia ludoviciana	54.5			West	2015
7/20/2015	C	2	49	2	3	0	Poa pratensis	69.53			East	1991
7/20/2015	C	2	49	2	3	0	Euphorbia corollata	21.97			West	2015
7/20/2015	C	2	49	2	3	0	Poa pratensis	37.57			West	2015
7/20/2015	C	2	49	2	3	0	Miscellaneous woody plants	1.1			West	2015
7/20/2015	C	2	49	2	3	0	Eragrostis spectabilis	0.17			East	1991
7/20/2015	C	2	49	2	3	0	Miscellaneous litter	303.7			West	2015
7/20/2015	C	2	50	2	3	0	Andropogon gerardi	6.73			Whole	1991
7/20/2015	C	2	50	2	3	0	Viola pedatifida	2.3			Whole	1991
7/20/2015	C	2	50	2	3	0	Carex sp.	43			Whole	1991
7/20/2015	C	2	50	2	3	0	Panicum oligosanthes	4.13			Whole	1991
7/20/2015	C	2	50	2	3	0	Sorghastrum nutans	27.6			Whole	1991
7/20/2015	C	2	50	2	3	0	Achillea millefolium(lanulosa)	4.53			Whole	1991
7/20/2015	C	2	50	2	3	0	Euphorbia corollata	20.2			Whole	1991
7/20/2015	C	2	50	2	3	0	Agropyron repens	78			Whole	1991
7/20/2015	C	2	50	2	3	0	Miscellaneous litter	221.93			Whole	1991
7/20/2015	C	2	50	2	3	0	Artemisia ludoviciana	30.17			Whole	1991
7/20/2015	C	2	50	2	3	0	Poa pratensis	46.13			Whole	1991
7/20/2015	C	2	51	5	16	0	Lithospermum canescens	0.12			Whole	1991
7/20/2015	C	2	51	5	16	0	Erigeron canadensis	0.2			Whole	1991
7/20/2015	C	2	51	5	16	0	Equisetum laevigatum	2.1			Whole	1991
7/20/2015	C	2	51	5	16	0	Carex sp.	48			Whole	1991
7/20/2015	C	2	51	5	16	0	Asclepias tuberosa	9.57			Whole	1991
7/20/2015	C	2	51	5	16	0	Artemisia ludoviciana	2.67			Whole	1991
7/20/2015	C	2	51	5	16	0	Apocynum cannabinum	1.03			Whole	1991
7/20/2015	C	2	51	5	16	0	Achillea millefolium(lanulosa)	8.6			Whole	1991
7/20/2015	C	2	51	5	16	0	Euphorbia corollata	19.73			Whole	1991
7/20/2015	C	2	51	5	16	0	Viola pedatifida	0.48			Whole	1991
7/20/2015	C	2	51	5	16	0	Lathyrus venosus	1.6			Whole	1991
7/20/2015	C	2	51	5	16	0	Miscellaneous litter	339.47			Whole	1991
7/20/2015	C	2	51	5	16	0	Physalis virginiana	0.12			Whole	1991
7/20/2015	C	2	51	5	16	0	Schizachyrium scoparium	7.57			Whole	1991
7/20/2015	C	2	51	5	16	0	Solidago rigida	5.63			Whole	1991
7/20/2015	C	2	51	5	16	0	Sisyrinchium campestre	0.27			Whole	1991
7/20/2015	C	2	51	5	16	0	Poa pratensis	37.63			Whole	1991
7/20/2015	C	2	51	5	16	0	Agropyron repens	93.23			Whole	1991
7/20/2015	C	2	52	2	3	0	Miscellaneous litter	82.93			West	1991
7/20/2015	C	2	52	2	3	0	Artemisia ludoviciana	30.37			East	2015
